ocid,유료아이템착용 개수,총 코디금액(원),착용코디금액(원),스페셜라벨 개수,레드라벨 개수,마스터라벨 개수,일루전 링 개수,"비싼 헤어(부티크, 마스터라벨) 유무",헤어 믹스염색 여부,헤어 믹스염색 비율,성형 믹스염색 여부,성형 믹스염색 비율,착용 아이템 리스트,"착용 헤어,성형,피부",세분화 유저 그룹
4f0a75b859818a61c8da48a1760d08da,0,48000,0,0,0,0,0,0,1,33,0,0,"사이버펑크 헤드셋, 인형핑크, 투명 안경, 투명 귀고리, 사이버펑크 슈트, 사이버펑크 부츠, 투명 장갑, 메이플 아지트 로고, 메이플 아지트 특제 라면, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지","보라색 민트 헤어, 안개비 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
cdb56205bdf79b505cf92fbcff44cebb,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 포니테일 별구름 헤어, 차분한 헤헤 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
c9b97f6e00597616918f4c9ed1175bae,0,0,0,0,0,0,0,0,0,0,0,0,"전장의 발키리 모자, 투명 얼굴장식, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 전장의 발키리 슈즈, 투명 장갑, 전장의 발키리 케이프, 전장의 발키리 소드","검은색 설화 헤어, 설매화 렌 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
94552642845f33eac9233e12dd0070b7,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 사신 말풍선 반지, 쑥쑥 화분 말풍선 반지, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 미미 헤어, 동그래 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
da6c94da1d124a68cee027e614242a7b86e68d4012202d0434d05f81868f68e3,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 하이퍼 버닝 소드","검은색 리커버 헤어, 멍한 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
c4a35f73135f693992eb14d9eca39017,5,42240,42240,5,0,0,0,0,0,0,0,0,"체리 프릴 레이스 캡, 인형핑크, 투명 안경, 투명 귀고리, 체리 쇼콜라, 체리베리 니삭스, 투명 장갑, 캔디 스텔라, 화이트 쇼콜라 베어, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 말괄량이 헤어, 조용한 눈 얼굴, 엘프 피부",1. 유료 유저 (아이템 구매 지출)
1223e9bff351a4eb571f95cfdbbdf394,0,0,0,0,0,0,0,0,0,0,0,0,"투명 모자, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 투명 망토, 하이퍼 버닝 소드, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지","초록색 플로우 헤어, 랑드 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
92430a912fef965ed0f54e7839c2e380,0,0,0,0,0,0,0,0,0,0,0,0,,"None, None, None",3. 순수 무료 유저 (지출 0원)
b43225076ba62ee497711f211dfd0319,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 하이퍼 버닝 로브, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지","검은색 노바 단발 헤어, 깜찍한 노바 얼굴, 크림 피부",3. 순수 무료 유저 (지출 0원)
54f46dae3d3450047e30f591c17c72da,0,48000,0,0,0,0,0,0,1,77,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 신발, 투명 장갑, 투명 망토, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 체커 루키 헤어, 차차 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
d6f3de6e3ed14c487653f48837ef5d45,0,0,0,0,0,0,0,0,0,0,0,0,"에버니아 후드, 투명 얼굴장식, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 전장의 발키리 슈즈, 투명 장갑, 전장의 발키리 케이프, 전장의 발키리 소드","검은색 핑키웨이 헤어, 동그래 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
7ac7c2fbf380d8f9a8656a1874bd9172,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드","검은색 설화 헤어, 홍매화 렌 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
215556db02fe9ef82f8a5f4049fc7143,0,0,0,0,0,0,0,0,0,0,0,0,"전장의 발키리 모자, 투명 얼굴장식, 투명 안경, 투명 귀고리, 전장의 발키리 슈트, 투명 신발, 투명 장갑, 전장의 발키리 케이프, 전장의 발키리 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 핑키웨이 헤어, 코가 대단한 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
97907bc8f2a8d93fe5227cf0cb9bc3e1,4,7920,7920,0,0,0,0,0,0,0,0,0,"사이버 래빗 마스크, 인형핑크, 투명 안경, 투명 귀고리, 라스트 서바이버, 서바이버 워커, 투명 장갑, 배틀 라이플, 투명 방패, 서바이버 뱅글","갈색 플로우 헤어, 랑드 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
1f6d016d2462b3730b566a752aaaf1d0,6,14898,14898,0,0,0,0,0,0,0,0,0,"듄켈 투구, 인형핑크, 투명 안경, 투명 귀고리, 듄켈 갑옷, 듄켈 슈즈, 듄켈 장갑, 듄켈 망토, 듄켈의 대검, 혈맹의 반지","검은색 애쉬 페르 헤어, 제롬 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
a068bbb9a31182f9690af22f339eb54f,1,50483,2483,0,0,0,0,0,1,1,0,0,"전장의 발키리 모자, 천족의 날개귀, 전장의 발키리 슈트, 전장의 발키리 슈즈, 전장의 발키리 케이프, 전장의 발키리 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지, 혈맹의 반지","파란색 제롬 헤어, 차분한 루시드 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
7affbe38d25ac10908d58c668a7ccb71,0,48000,0,0,0,0,0,0,1,60,0,0,"은하매화, 인형핑크, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 푸른 하늘 은하수, 유랑자의 명찰 반지, 유랑자의 말풍선 반지, 경험치 부스트 링(15%), 혈맹의 반지","초록색 원더 바니, 맑은날 얼굴, 홍조 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
dec833999d7603a366f1a55632dabea5,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 투명 망토, 하이퍼 버닝 소드","갈색 치즈볼 헤어, 뮤트 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
270f3eb30d17fa8b9098af065ef24d57,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 투명 망토, 하이퍼 버닝 소드","검은색 이슬꽃 헤어, 차분한 루시드 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
beb1a7fa43c8466a8c164f1252ef17db,0,0,0,0,0,0,0,0,0,0,0,0,"엘리자베스 가발, 인형핑크, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 메이플 아지트 로고, 황혼의 모래시계, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","초록색 설화 헤어, 동그래 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
a022afd4e416b4c03e153e046c30f2edefe8d04e6d233bd35cf2fabdeb93fb0d,2,45310,45310,0,0,0,3,0,0,0,0,0,"하이퍼 버닝 크라운, 동그란 수염, 투명 안경, 투명 귀고리, 오렌지 후드티, 라인 힙합 바지, 체크 스니커, 투명 장갑, 투명 망토, 마이크, 일루전 링 : 디노 보이 (L), 일루전 링 : 병아리 (L), 일루전 링 : 펭귄 (L)","검은색 아프로 헤어, 뭐요 얼굴, 태닝 피부",1. 유료 유저 (아이템 구매 지출)
892aaabcb20653a99a3f02aef1145482,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 투명 망토, 하이퍼 버닝 소드","검은색 포니 엘피네 헤어, 차분한 헤헤 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
37aa4cd326c08afb66b1177d9066fe9f,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 하이퍼 버닝 로브, 하이퍼 버닝 소드","검은색 설화 헤어, 홍매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
9703bc5c978669479d9a7570efb5c314,5,33000,33000,5,0,0,0,0,0,0,0,0,"홍묘화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 매화 유랑자, 매화의 잔향, 투명 장갑, 심검유혼, 홍염유검","빨간색 설화 헤어, 설매화 렌 얼굴, 엘프 피부",1. 유료 유저 (아이템 구매 지출)
25b6450269d5d8f1cfff6443094947de,1,92000,92000,0,0,0,1,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 난생 처음 장갑, 하이퍼 버닝 소드, 일루전 링 : 방울리본 검은색고양이","검은색 포니테일 별구름 헤어, 꼬맹이 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
c5be23641303afbb88284311449c43ec,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 하이퍼 버닝 로브, 하이퍼 버닝 소드","검은색 설화 헤어, 설매화 렌 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
537ed1b28b9c8ccc1ff41ccf9b10bfda,1,39960,3960,0,0,0,0,0,1,50,1,50,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 발랄 캔디, 캔디 타이핑 슈즈, 투명 장갑, 투명 망토, 조디악 스태프, 혈맹의 반지, 유니온 싱크 말풍선 반지, 유니온 싱크 명찰 반지","초록색 안개 어비스 헤어, 조용한 눈 얼굴, 홍조 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
f13cb7501e6151b4f01b42d6203182b4,0,0,0,0,0,0,0,0,0,0,0,0,"빅헤드 메소레인저 화이트, 인형핑크, 투명 안경, 투명 귀고리, 블랙 삼각 수영복, 메이플 아지트 슈즈, 투명 장갑, 투명 망토, 호랑이발톱 너클, 쑥쑥 화분 말풍선 반지, 쑥쑥 화분 명찰 반지, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 잊혀진 영웅 헤어, 은월 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
3ab98c950a9059984ef79f01aace642f,0,0,0,0,0,0,0,0,0,0,0,0,"정화의 증표, 투명 얼굴장식, 투명 안경, 투명 귀고리, 생명의 주시자, 정화의 물결, 투명 장갑, 생명의 시작, 격류의 검, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 포니테일 별구름 헤어, 꼬맹이 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
a32e64ee1e87800cfb191cf4db07fef2efe8d04e6d233bd35cf2fabdeb93fb0d,1,14960,14960,0,0,1,0,0,0,0,0,0,"인형핑크, 투명 안경, 투명 귀고리, 금단의 계약, 투명 장갑, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","빨간색 페어리 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
2ac57f78e4c62a2a831362dad5f4f919,0,48000,0,0,0,0,0,0,1,10,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 하이퍼 버닝 소드, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 아침등교 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
aa40c2d0b8b7279c657b4f22d75346eb,0,24000,0,0,0,0,0,0,0,0,1,1,"캔디 글로우, 인형핑크, 투명 안경, 투명 귀고리, 뽀송송 토끼 인형옷, 튜브덕 슬리퍼, 뽀송송 토끼 장갑, 뽀송송 토끼 꼬리, 통통 당근, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","파란색 데이즈 헤어, 동그래 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
aa715b6e7279eaf391f7891fd3b23557efe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,"유랑자의 명찰 반지, 유랑자의 말풍선 반지","빨간색 깜찍이 머리, 도전적인 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
8115aafa1df52831121b9939c8b14cca,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 난생 첫걸음, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 민트 헤어, 쀼쀼 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
dada848d51695bd91b0c088dd2a86d19,0,0,0,0,0,0,0,0,0,0,0,0,"빅헤드 메소레인저 레드, 투명 얼굴장식, 투명 안경, 투명 귀고리, 에버니아 로브, 에버니아 부츠, 투명 장갑, 에버니아 케이프, 황혼의 모래시계, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 시그널 헤어, 살짝 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
4ed27e15f2ae842bffab62f328c540fe,0,48000,0,0,0,0,0,0,1,59,0,0,"투명 얼굴장식, 투명 안경, 투명 귀고리","초록색 채운 헤어, 멍한 얼굴, 홍조 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
0397dac57ce768136b86940663baa2ea,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 하이퍼 버닝 로브, 하이퍼 버닝 소드","검은색 리르하 헤어, 대충 생긴 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
d63439799823612a15985d86f3613a40,0,0,0,0,0,0,0,0,0,0,0,0,"캔디 글로우, 발그레 발그레, 투명 안경, 투명 귀고리, 발랄 캔디, 투명 신발, 투명 장갑, 투명 망토, 찾아요 오아시스 탐사봉, 혈맹의 반지","보라색 핑키웨이 헤어, 랑드 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
45c04ad37f8fa61e8d5d6558bda77d04,2,19800,19800,2,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 맑은 영혼, 매화나무 나막신, 투명 장갑, 심검유혼, 홍염유검, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 설탕소녀 헤어, 뮤트 얼굴, 홍조 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
9e24ab18f45a23a53f96272d85d34818,5,81000,33000,5,0,0,0,0,1,50,1,36,"홍묘화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 매화 유랑자, 매화의 잔향, 투명 장갑, 심검유혼, 홍염유검, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","초록색 포니 엘피네 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
b9198acc40bddb79d91fdfc6dbd687da,0,24000,0,0,0,0,0,0,1,50,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 신발, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 쑥쑥 화분 말풍선 반지, 쑥쑥 화분 명찰 반지","검은색 퐁당 헤어, 뭐래 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
00a87a8b17854233aac80ea802be42bb,3,37500,37500,0,0,3,0,0,0,0,0,0,"노빌리티 크라운, 인형핑크, 투명 안경, 투명 귀고리, 홀리 세라핌, 투명 장갑, 디바인 그레이스","검은색 리르하 헤어, 맑은날 얼굴, 홍조 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
aa20c1b1934aaa5f98af8b8e542c3442,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 매화나무 나막신, 투명 장갑, 투명 망토, 하이퍼 버닝 소드, 쑥쑥 화분 명찰 반지","검은색 퐁당 헤어, 왜요 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
2640d64c0e0dca15fd415e6612f1be03,0,72000,0,0,0,0,0,0,1,59,1,48,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 하이퍼 버닝 소드","초록색 데이즈 헤어, 차분한 헤헤 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
25dfaf0fa521aa12454ac7a27eeb3e8a,1,3960,3960,0,0,0,0,0,0,0,0,0,"인형핑크, 투명 안경, 투명 귀고리, 투명 장갑, 조디악 스태프","검은색 리르하 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
cf1723f50868fd7b3acd8c8772773a62,0,0,0,0,0,0,0,0,0,0,0,0,"기억의 갈래, 호수 물결, 신기루 자욱, 에르다의 빛, 망각의 등불","파란색 아침등교 헤어, 꼬맹이 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
6af048bc553ea1729c22920fd8f4391b,0,0,0,0,0,0,0,0,0,0,0,0,"하와이안 꽃한송이, 도톰한 입술, 시티 선글라스, 투명 귀고리, 핑크 사파이어, 투명 신발, 투명 장갑, 아이리스 펄, 천사 요술봉, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 더듬이 헤어, 설매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
a121d1cd74a0186076d9faa33531276d,0,0,0,0,0,0,0,0,0,0,0,0,"메이플 아지트 캡, 투명 얼굴장식, 투명 안경, 투명 귀고리, 메이플 아지트 유니폼, 메이플 아지트 슈즈, 투명 장갑, 메이플 아지트 로고, 메이플 아지트 특제 라면","검은색 슈리 헤어, 차차 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
0b4d2e81340f4515d16d70c32607ba19,1,48000,0,1,0,0,0,0,1,16,0,0,"대적자의 머리장식, 발그레 발그레, 투명 안경, 투명 귀고리, 상큼 캔디, 관측자의 발걸음, 투명 장갑, 에버니아 케이프, 황혼의 모래시계, 혈맹의 반지, 유랑자의 명찰 반지, 유랑자의 말풍선 반지","검은색 허쉬 헤어, 차분한 루시드 얼굴, 뽀송 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
9eb457cf98965ecd881cd7439dd28937,0,0,0,0,0,0,0,0,0,0,0,0,"메이플 아지트 캡, 인형핑크, 투명 안경, 투명 귀고리, 메이플 아지트 유니폼, 메이플 아지트 슈즈, 투명 장갑, 투명 망토, 그래피티 페인터","갈색 루시드 헤어, 차분한 루시드 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
b6e974e0a6febd2ae85a5820297b8f43,0,0,0,0,0,0,0,0,0,0,0,0,"은하매화, 투명 얼굴장식, 투명 안경, 투명 귀고리, 은하매화 여행복, 매화나무 나막신, 투명 장갑, 전장의 발키리 케이프, 전장의 발키리 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","파란색 설화 헤어, 뭐래 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
f3e11e985a1bb9ff02854703e28f214a,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 투명 얼굴장식, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드","검은색 설화 헤어, 설매화 렌 얼굴, 엘프 피부",3. 순수 무료 유저 (지출 0원)
938fe91296b0b67bd4f9c300dadc9519efe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,,"검은색 문릿 헤어, 다이아 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
7c18f55dfb03183ac9fa011bc93e64cc,5,211760,175760,0,0,5,0,0,1,50,1,50,"심연의 계율, 인형핑크, 투명 안경, 투명 귀고리, 금단의 계약, 금단의 궤적, 투명 장갑, 혼돈의 결속, 카오스 크레센트, 유랑자의 말풍선 반지, [BLACKPINK] PINK 명찰 반지","초록색 어비스 헤어, 조용한 눈 얼굴, 홍조 꽃잎 피부",1. 유료 유저 (아이템 구매 지출)
26d42b4ef75467bd5e3079df5111403befe8d04e6d233bd35cf2fabdeb93fb0d,0,0,0,0,0,0,0,0,0,0,0,0,,"None, None, None",3. 순수 무료 유저 (지출 0원)
3bd8c3c0d461b7bf5c7209c3a1574cc5,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 신발, 투명 장갑, 버닝 플레임 윙즈, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","검은색 슈리 헤어, 냉소적인 아잉 얼굴, 뽀송 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
4d0edb2bd1ffbdf49f4fb0cc8df3d4d186e68d4012202d0434d05f81868f68e3,0,0,0,0,0,0,0,0,0,0,0,0,"하이퍼 버닝 크라운, 인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 전장의 발키리 슈즈, 투명 장갑, 전장의 발키리 케이프, 하이퍼 버닝 소드, 쑥쑥 화분 명찰 반지, 쑥쑥 화분 말풍선 반지, 칼리 말풍선 반지, 칼리 명찰 반지","갈색 허쉬 헤어, 꼬맹이 얼굴, 홍조 꽃잎 피부",3. 순수 무료 유저 (지출 0원)
bc4384f66f2953ae58e89b8653e9afba,0,36000,0,0,0,0,0,0,1,50,1,50,"인형핑크, 투명 안경, 투명 귀고리, 하이퍼 버닝 로브, 투명 장갑, 투명 망토, 하이퍼 버닝 소드, 유랑자의 말풍선 반지, 유랑자의 명찰 반지","노란색 어비스 헤어, 조용한 눈 얼굴, 뽀송 꽃잎 피부",2. 무료/이벤트 유저 (뷰티 컨텐츠 지출)
